id,title,categoryId,answer
q11,운영체제에서 시스템 콜(System Call)과 일반 함수 호출의 차이는 무엇인가요?,OS,"운영체제에서 **시스템 콜(System Call)**은 애플리케이션이 운영체제 커널의 기능을 사용하기 위해 수행하는 **특수한 함수 호출**입니다. 일반 프로그램의 **라이브러리 함수 호출(Subroutine)**과 차이가 있습니다:

- **일반 함수 호출**은 사용자 공간에서 실행되는 코드로, 호출해도 CPU 실행 모드는 그대로 **사용자 모드**입니다. 예를 들어 `printf()`나 `strcmp()` 같은 C 표준 라이브러리 함수 호출은 프로세스의 사용자 영역에서 실행되고 커널에 직접적인 영향을 주지 않습니다&#8203;:contentReference[oaicite:22]{index=22}.
- **시스템 콜**은 커널의 서비스를 요청하기 위해 **커널 모드로 전환**되는 호출입니다&#8203;:contentReference[oaicite:23]{index=23}. 예를 들어 `read()`나 `fork()` 같은 시스템 콜을 수행하면 CPU가 사용자 모드에서 커널 모드로 바뀌고, 운영체제 커널 코드가 실행됩니다. 이 과정에서 프로세서의 **모드 비트**를 전환하고, 커널이 작업을 마치면 다시 사용자 모드로 돌아옵니다&#8203;:contentReference[oaicite:24]{index=24}.

시스템 콜은 일반 함수보다 **오버헤드**가 크고, 보안상 검증을 거칩니다. 왜냐하면 사용자 영역->커널 영역으로 문맥이 바뀌고 CPU 권한 레벨이 상승하기 때문입니다. 결과적으로 시스템 콜은 일반 함수보다 느릴 수 있지만, **파일 입출력, 프로세스 관리, 네트워크, 디바이스 접근** 등 **운영체제의 자원 접근**을 위해 꼭 필요한 창구입니다.

요약하면, 일반 함수 호출은 사용자 영역에서의 **단순 코드 실행**인 반면, 시스템 콜은 **커널에 요청을 전달**하여 **운영체제의 특권 기능을 수행**하는 호출이라는 차이가 있습니다."
q12,OSI 7 계층을 설명해주세요.,Network,"OSI 7 계층은 네트워크 통신 과정을 7개의 계층으로 나눈 **국제 표준 모델**입니다&#8203;:contentReference[oaicite:25]{index=25}. 각 계층은 독립적인 역할을 가지며 아래와 같습니다:
1. **물리 계층 (Physical)** – 비트(bit)를 전기적 신호나 광신호로 변환하여 전달하는 계층입니다. 케이블, 리피터, 허브 등이 이 계층에 속하며, **전송 매체와 신호 방식**을 정의합니다&#8203;:contentReference[oaicite:26]{index=26}.
2. **데이터 링크 계층 (Data Link)** – 프레임(frame) 단위로 신뢰성 있는 직접 네트워크 연결을 제공하는 계층입니다. MAC 주소로 장치를 식별하며 **오류 검출 및 흐름 제어**를 수행합니다. 스위치, 브리지 등이 해당되고 이더넷(IEEE 802.3)이 대표적인 프로토콜입니다&#8203;:contentReference[oaicite:27]{index=27}.
3. **네트워크 계층 (Network)** – 패킷(packet) 단위로 데이터를 **다중 네트워크 간 라우팅**하는 계층입니다. **IP 주소**로 목적지를 지정하고 최적 경로를 결정합니다. 라우터가 이 계층 장비이며, IPv4/IPv6, ICMP 등이 여기에 속합니다&#8203;:contentReference[oaicite:28]{index=28}.
4. **전송 계층 (Transport)** – 프로세스 간 **종단-to-종단 통신**을 담당하는 계층입니다. 데이터의 **신뢰성, 순서, 중복제거, 흐름제어** 등을 제공합니다. 대표적으로 TCP(신뢰성, 연결지향)와 UDP(비연결, 실시간 전송)가 있습니다&#8203;:contentReference[oaicite:29]{index=29}.
5. **세션 계층 (Session)** – 통신하는 양 끝 시스템 간 **세션을 관리**(설정, 유지, 종료)하는 계층입니다. 체크포인트나 동기화 등을 다루며, 소켓 연결이나 RPC에서 세션 관리에 해당합니다&#8203;:contentReference[oaicite:30]{index=30}.
6. **표현 계층 (Presentation)** – 데이터의 **형식 변환, 암호화/복호화, 압축/해제** 등을 담당하여 상호 운용성을 보장하는 계층입니다&#8203;:contentReference[oaicite:31]{index=31}. 예컨대 한쪽 시스템의 문자 인코딩을 다른 쪽에 맞춰 변환하는 작업이 여기에 속합니다.
7. **응용 계층 (Application)** – 사용자에게 **네트워크 서비스**를 직접 제공하는 최상위 계층입니다&#8203;:contentReference[oaicite:32]{index=32}. 웹의 HTTP, 이메일의 SMTP, 파일 전송의 FTP, 도메인 이름의 DNS 등이 이 계층 프로토콜이며, 응용 프로그램과 바로 맞닿아 있습니다.

이 모델은 현실 프로토콜 스택(TCP/IP 등)을 이해하기 위한 **이론적 참조 모델**로 쓰이며, 각 계층은 인접 계층과만 상호작용하고 역할을 분담합니다."
q13,"TCP/IP 4계층 모델은 무엇이며, OSI 7계층과 어떻게 대응되나요?",Network,"TCP/IP 모델은 인터넷에서 실제로 쓰이는 프로토콜 스택의 **4계층 모델**입니다. OSI 7계층을 실용적으로 단순화한 것으로 볼 수 있습니다:
1. **네트워크 접속 계층 (Network Access, Link)** – OSI의 1계층(물리) + 2계층(데이터링크)에 해당합니다. 이더넷, Wi-Fi 등으로 **로컬 네트워크 연결과 프레임 전달**을 처리합니다&#8203;:contentReference[oaicite:33]{index=33}.
2. **인터넷 계층 (Internet)** – OSI의 3계층(네트워크)에 대응합니다. **IP 프로토콜**을 사용하여 패킷의 전달과 라우팅을 담당합니다&#8203;:contentReference[oaicite:34]{index=34}. ICMP, ARP도 이 계층에 속하며, 라우터가 주요 장비입니다.
3. **전송 계층 (Transport)** – OSI 4계층(전송)에 대응하며, **종단 간 통신**을 제공하는 계층입니다&#8203;:contentReference[oaicite:35]{index=35}. TCP와 UDP 프로토콜이 여기에 속합니다. TCP는 신뢰성과 연결 지향 서비스를, UDP는 단순하고 빠른 전송 서비스를 제공합니다.
4. **응용 계층 (Application)** – OSI의 상위 5,6,7계층(세션, 표현, 응용)을 모두 포함합니다&#8203;:contentReference[oaicite:36]{index=36}. TCP/IP에서는 이들을 세분하지 않고 하나의 응용 계층으로 취급하며, HTTP, FTP, SMTP, DNS 등 **응용 프로토콜**이 이 계층에서 동작합니다.

**OSI 모델 vs TCP/IP 모델 차이점**:
- 계층 수: OSI는 7계층, TCP/IP는 4계층으로 OSI 상위 계층들을 응용 계층으로 통합하고, 하위 두 계층도 링크 계층으로 통합했습니다&#8203;:contentReference[oaicite:37]{index=37}.
- 개발 주체와 목적: OSI는 **이론적 모델**로 ISO에서 제정한 것이고, TCP/IP는 **실제 구현 프로토콜** 중심의 모델입니다. TCP/IP 모델이 더 현실적이며 인터넷 프로토콜의 표준이 되었고, OSI는 교육이나 참조에 쓰입니다.
- 프로토콜 포함: OSI는 프로토콜을 구체적으로 정의하지 않지만, TCP/IP 모델은 자체 계층에 대응되는 구체적인 **스택 프로토콜**(IP, TCP, UDP 등)을 명시합니다.

정리하면, TCP/IP 4계층은 OSI 7계층을 **간략화한 실용 모델**이며, 둘은 개념적으로는 대응되지만 세부 계층 구분과 적용 범위에서 차이가 있습니다."
q14,"Frame, Packet, Segment, Datagram은 어떻게 다르나요?",Network,"이들은 네트워크에서 데이터를 부르는 단위 용어로, **계층에 따라 명칭**이 달라집니다:
- **Frame (프레임)**: **데이터 링크 계층**에서 쓰이는 데이터 단위입니다. LAN 환경에서 스위치 등이 처리하며, 앞에는 MAC 헤더(출발/목적 MAC주소 등)와 FCS 같은 체크섬이 붙습니다. 쉽게 말해 **같은 네트워크 내 전송 단위**를 프레임이라 합니다.
- **Packet (패킷)**: **네트워크 계층**의 데이터 단위입니다. IP 헤더를 포함한 데이터 블록으로, **라우터가 처리**하는 단위입니다. 인터넷을 통해 목적지까지 전달되는 **논리적인 전달 단위**를 패킷이라고 합니다&#8203;:contentReference[oaicite:38]{index=38}.
- **Segment (세그먼트)**: **전송 계층**에서의 데이터 단위 중 **TCP를 사용하는 경우**를 지칭합니다. TCP 헤더가 붙은 전송 계층 PDU(protocol data unit)로, 수신 측에서 재조립하여 원본 바이트 스트림을 복원합니다&#8203;:contentReference[oaicite:39]{index=39}. (참고: UDP인 경우 전송 계층 단위를 종종 **Datagram**이라 부릅니다.)
- **Datagram (데이터그램)**: 일반적으로 **비연결형 전송 단위**를 가리키는 용어입니다. 특히 **UDP 패킷**을 데이터그램이라고 부르며, 독립적으로 처리됩니다&#8203;:contentReference[oaicite:40]{index=40}. 또한 **네트워크 계층의 패킷**을 가리켜 IP 데이터그램이라고 부르기도 합니다.

요약하면, **세그먼트**는 TCP의 전송계층 데이터, **데이터그램**은 UDP 또는 비연결성 패킷, **패킷**은 네트워크계층 데이터, **프레임**은 링크계층 데이터 단위로 이해하면 됩니다."
q15,TCP와 UDP의 차이는 무엇인가요?,Network,"**TCP**(Transmission Control Protocol)와 **UDP**(User Datagram Protocol)는 전송 계층의 대표적인 두 프로토콜로 성격이 많이 다릅니다:

- **연결 방식**: TCP는 **연결 지향적**입니다. 통신을 시작하기 전에 3-way handshake 과정을 거쳐 송수신자 간 연결을 설정하고 데이터를 주고받습니다&#8203;:contentReference[oaicite:41]{index=41}. UDP는 **비연결형**으로, handshake 없이 데이터를 보내고 받습니다. 연결 설정이 없으므로 속도가 빠르고 간단합니다.
- **신뢰성**: TCP는 **신뢰성 보장**을 제공합니다. 데이터가 제대로 도착했는지 ACK(확인응답)으로 확인하고, 손실 시 재전송하며, 순서가 어긋나면 재정렬합니다. UDP는 **신뢰성 보장 기능이 없습니다**. 중간에 패킷이 유실되거나 순서가 바뀌어도 자체적으로 복구하지 않고, 단순히 상위 계층에 데이터를 전달합니다&#8203;:contentReference[oaicite:42]{index=42}.
- **흐름/혼잡 제어**: TCP는 **흐름 제어와 혼잡 제어** 알고리즘을 내장하여 네트워크 상태에 따라 전송 속도를 조절합니다&#8203;:contentReference[oaicite:43]{index=43}. UDP는 이러한 제어가 없으며 보내는 쪽에서 원하는 속도로 전송합니다.
- **헤더 크기**: TCP 헤더는 최소 20바이트(옵션 별도)로 상대적으로 **크고 복잡**합니다. 시퀀스 번호, ACK 번호, 윈도우 크기, 플래그 등 다양한 필드를 가집니다&#8203;:contentReference[oaicite:44]{index=44}. UDP 헤더는 고정 8바이트로 **단순**합니다. (포트번호, 길이, 체크섬 필드만 존재)
- **사용 사례**: TCP는 **신뢰성과 순서 보장이 중요한 서비스**에 사용됩니다. 예: 웹 HTTP, 파일 전송(FTP), 이메일(SMTP) 등. UDP는 **실시간 전송이나 간단한 질의 응답에 적합**합니다. 예: 화상통화, 스트리밍, 온라인 게임 (약간의 손실보다 지연이 짧은 게 중요)&#8203;:contentReference[oaicite:45]{index=45}, DNS 조회 등.

요약하면, TCP는 **신뢰성 & 연결지향** (느리지만 정확)이고, UDP는 **비연결 & 비신뢰성** (빠르고 가벼움)입니다."
q16,TCP와 UDP의 헤더 구조는 어떻게 다른가요?,Network,"TCP와 UDP 헤더는 포함하는 필드와 길이에서 큰 차이가 있습니다:
- **TCP 헤더**: 기본 길이 20바이트 (옵션 필드 존재 시 최대 60바이트까지). 주요 필드로 **출발지 포트, 목적지 포트, 순서번호(Sequence Number), 확인 응답번호(ACK Number), 데이터 오프셋, 플래그들(SYN, ACK, FIN 등 제어비트), 윈도우 크기, 체크섬, 긴급 포인터** 등이 있습니다&#8203;:contentReference[oaicite:46]{index=46}. 이 정보를 통해 TCP는 세그먼트의 순서와 무결성을 확인하고 흐름 제어를 수행합니다.
- **UDP 헤더**: 길이 고정 8바이트로 매우 단순합니다. **출발지 포트, 목적지 포트, 길이(Length), 체크섬**의 4가지 필드만 있습니다&#8203;:contentReference[oaicite:47]{index=47}. 순서번호나 ACK 같은 필드가 없어서 TCP처럼 연결 관리나 신뢰 보장 기능이 없습니다.

**구조 차이**: TCP 헤더에는 신뢰성, 연결관리, 흐름제어에 필요한 **풍부한 메타데이터**가 있고, UDP 헤더는 **필수 최소한 정보만** 있습니다&#8203;:contentReference[oaicite:48]{index=48}&#8203;:contentReference[oaicite:49]{index=49}. 예를 들어 TCP의 순서번호/ACK은 데이터 재조립과 손실 재전송에 쓰이지만, UDP에는 그런 필드가 없으므로 상위 계층에서 처리해야 합니다. 또한 TCP는 옵션으로 Window scale, SACK, MSS 등의 확장 필드를 가질 수 있는 반면 UDP는 확장 없음.

**요약**: TCP 헤더 = **복잡하지만 신뢰/연결 정보를 담음**, UDP 헤더 = **단순하며 오버헤드 적음**. 이 차이로 인해 둘의 동작과 용도가 달라집니다."
q17,"TCP 3-way Handshake와 4-way Handshake는 무엇이고, 왜 단계가 다른가요?",Network,"TCP의 **3-way Handshake**는 TCP 연결을 설정하는 3단계 과정을 의미하고, **4-way Handshake**는 연결을 종료할 때 거치는 4단계 과정을 뜻합니다&#8203;:contentReference[oaicite:50]{index=50}&#8203;:contentReference[oaicite:51]{index=51}. 
- **3-way Handshake (연결 설정)**:
  1. 클라이언트가 서버에게 SYN 패킷(연결 요청, 초기 순번 포함)을 보냅니다&#8203;:contentReference[oaicite:52]{index=52}.
  2. 서버는 SYN을 받고, 클라이언트에 SYN+ACK(요청 수락 및 응답) 패킷을 보냅니다&#8203;:contentReference[oaicite:53]{index=53}.
  3. 클라이언트는 서버의 응답을 받고 ACK를 보냅니다&#8203;:contentReference[oaicite:54]{index=54}.
  이로써 서로 초기 순번을 교환하고 연결이 맺어져 데이터 통신이 시작될 수 있습니다.
- **4-way Handshake (연결 해제)**:
  1. 연결을 종료하려는 측(A)이 FIN 패킷(연결 종료 요청)을 보냅니다&#8203;:contentReference[oaicite:55]{index=55}.
  2. 상대 측(B)은 FIN을 받으면 일단 ACK로 확인 응답을 합니다 (이 시점에 A->B 방향 연결은 종료)&#8203;:contentReference[oaicite:56]{index=56}.
  3. 종료를 시작하지 않았던 측(B)도 준비가 되면 자신 쪽의 FIN을 보냅니다&#8203;:contentReference[oaicite:57]{index=57}.
  4. 처음 측(A)이 FIN을 받으면 ACK로 응답합니다 (B->A 방향도 종료)&#8203;:contentReference[oaicite:58]{index=58}.
  이렇게 해서 양방향 연결이 모두 닫힙니다.

**단계 차이가 나는 이유**: 연결 설정 시에는 **양 단이 동시에 열리는 것**이라서 최소 3단계로 상호 동의가 이루어지면 충분합니다. 그러나 연결 종료는 **Half-Close**를 지원하기 때문에 한쪽 방향씩 순서대로 닫는 절차를 밟습니다&#8203;:contentReference[oaicite:59]{index=59}. 한쪽이 FIN을 보낸 후에도 상대방은 남은 데이터를 모두 보내고 FIN을 보낼 수 있도록, FIN/ACK를 주고받으며 **4단계 절차**가 필요한 것입니다. 또한 종료의 ACK는 FIN에 대한 확인용이고, 종료 자체에 양측 동의가 필요하기 때문입니다."
q18,HTTP와 HTTPS의 차이는 무엇인가요?,Network,"HTTP와 HTTPS는 웹에서 사용하는 프로토콜인데, **보안 처리 여부**가 다릅니다:
- **HTTP (HyperText Transfer Protocol)**: 웹 상에서 하이퍼텍스트를 주고받는 **기본 통신 규약**입니다. 평문 데이터를 주고받으며 **기본적으로 암호화되지 않아** 내용이 제3자에게 노출될 수 있습니다. 기본 포트는 80을 사용합니다.
- **HTTPS (HTTP Secure)**: HTTP에 **보안 계층을 추가한 프로토콜**입니다. HTTP 통신을 SSL/TLS로 암호화하여 기밀성과 무결성을 보장합니다&#8203;:contentReference[oaicite:60]{index=60}. 중간에 도청하거나 데이터를 위변조하기 어렵게 만들죠. 기본 포트는 443을 사용합니다.

**핵심 차이점**:
1. **암호화 여부**: HTTP는 **평문**(plaintext) 통신이고, HTTPS는 **암호화** 통신입니다 (대칭키+공개키를 이용한 TLS Handshake로 세션 키 공유 후 대칭키 암호화 진행).
2. **인증**: HTTPS에서는 서버가 클라이언트에게 **SSL 인증서**를 제공하여 신원을 증명합니다. 이를 통해 사용자는 해당 서버가 신뢰된 도메인임을 확인할 수 있습니다. HTTP에는 이런 인증 과정이 없습니다.
3. **무결성**: HTTPS는 전송 중 데이터가 변경되면 이를 탐지할 수 있게 해주는 **무결성 검사**(예: MAC)를 합니다. HTTP에는 그런 보호가 없습니다.
4. **속도와 자원**: HTTPS는 암호화/복호화와 handshake 과정 때문에 HTTP보다 약간 오버헤드가 있지만, 현대 하드웨어에서는 큰 차이 없이 동작합니다. HTTP/2 등은 암호화를 전제로 최적화되었습니다.

정리하면 **HTTPS는 보안(암호화+인증+무결성)이 추가된 HTTP**입니다. 오늘날 웹 서비스는 개인정보 보호와 보안 때문에 거의 HTTPS를 사용합니다."
q19,HTTP 요청/응답 헤더는 어떤 구조로 되어 있나요?,Network,"HTTP 통신은 **요청(request)과 응답(response)** 메시지로 이루어지며, 각각 **시작줄, 헤더 영역, 본문**으로 구성됩니다. 특히 **헤더(header)** 부분은 요청이나 응답의 부가 정보를 키-값 쌍 형태로 담습니다:
- **요청 헤더 구조**: 요청 메시지는 먼저 `GET /path HTTP/1.1` 같은 **시작줄(요청라인)**이 나오고, 그 아래 여러 개의 헤더들이 있습니다. 예를 들어 `Host: www.example.com`, `User-Agent: 브라우저정보`, `Accept-Language: ko-KR` 등의 일반 헤더와 `Cookie: ...` 같은 특수 헤더들이 줄바꿈으로 구분되어 나옵니다. 헤더가 끝나면 빈 줄을 넣고, 필요 시 본문(예: POST의 데이터)이 따라옵니다.
- **응답 헤더 구조**: 응답 메시지는 `HTTP/1.1 200 OK` 같은 **상태라인(status line)**으로 시작하고, 이어서 `Content-Type: text/html`, `Content-Length: 3423`, `Date: ...`, `Server: ...` 등의 헤더들이 줄 단위로 나열됩니다. 헤더 후 빈 줄, 그리고 응답 본문(HTML이나 JSON 등 데이터)이 옵니다.

헤더는 **클라이언트와 서버가 부가 정보**를 주고받는 용도로, 예를 들어 `Content-Type`은 본문 데이터의 타입을 알려주고, `Authorization`은 인증 정보를, `Cache-Control`은 캐싱 지시를 전달합니다. 요청 헤더 중 `Host`는 가상호스팅 식별을 위해 반드시 필요하며, 응답 헤더 중 `Set-Cookie`는 클라이언트에 쿠키 저장을 지시하는 등 각각 기능이 있습니다.

HTTP 헤더는 확장 가능하여, 사용자 지정 헤더(예: `X-My-Header`)도 보낼 수 있습니다. 모든 헤더를 보내고 나면 빈 줄로 헤더 섹션이 끝났음을 표시하는 것이 중요합니다."
q20,CORS란 무엇인가요?,Network,"CORS(Cross-Origin Resource Sharing)란 **교차 출처 리소스 공유**를 허용하기 위한 **웹 보안 정책**입니다. 기본적으로 브라우저는 보안 상의 이유로 **출처(origin)**가 다른 도메인에서 온 요청에 대해서 제한을 겁니다 (동일 출처 정책, Same-Origin Policy). CORS는 이 제한을 완화하여, 특정 조건 하에 한 출처의 웹 애플리케이션이 다른 출처의 자원에 접근할 수 있도록 합니다.

- **동일 출처 정책**: 스킴(프로토콜), 호스트(도메인), 포트가 모두 같은 경우만 AJAX 요청 결과를 공유할 수 있게 하는 규칙입니다. 예를 들어 `https://example.com`에서 로드한 스크립트는 원래 `https://api.example.com`이나 `http://example.com`의 응답을 기본적으로 읽지 못합니다.
- **CORS 헤더**: 서버가 응답에 `Access-Control-Allow-Origin` 헤더를 설정하면 브라우저는 교차 출처 요청을 허용할 수 있습니다. 예를 들어 `Access-Control-Allow-Origin: *`로 응답하면 어떤 출처에서 온 요청에도 그 응답을 제공할 수 있고, `Access-Control-Allow-Origin: https://mydomain.com`이면 해당 도메인에서 온 요청만 허용됩니다. 추가로 `Access-Control-Allow-Methods`, `Access-Control-Allow-Headers` 등의 헤더로 허용할 HTTP 메소드나 헤더 종류를 지정할 수 있습니다.
- **프리플라이트(Preflight)**: 일정 조건(예: PUT/DELETE 같은 단순하지 않은 메소드, 특정 헤더 사용)에서 브라우저는 본 요청 전에 OPTIONS 메소드로 프리플라이트 요청을 보냅니다. 서버가 이에 적절히 CORS 허용 헤더들로 응답하면 이후 실제 요청을 진행합니다.

정리하면, CORS는 **서버 측 설정**을 통해 **특정 도메인에 자원 공유를 허락**하는 메커니즘입니다. 이를 올바르게 설정하면 안전하게 API를 제공하면서도 다른 도메인 웹앱에서 그 API를 호출해 쓸 수 있게 됩니다."
q21,HTTP GET과 POST 메서드의 차이를 설명해주세요.,Network,"HTTP GET과 POST는 가장 흔히 쓰는 요청 메서드로, **목적과 동작이 다릅니다**:
- **GET**: 서버의 리소스(데이터)를 **요청하여 가져올 때** 사용하는 메서드입니다. 주로 URL에 **질의 문자열(query string)** 형태로 요청 파라미터를 포함하며, 메시지 본문은 없이 보내는 것이 표준입니다. GET 요청은 **멱등성**이 있어 한 번 호출하거나 여러 번 호출하거나 같은 효과(서버 상태 변화 없음)를 가져와야 합니다. 예를 들어 검색이나 게시물 조회에 GET을 사용합니다. 브라우저에서 캐싱하거나 즐겨찾기할 때도 GET URL을 그대로 이용합니다.
- **POST**: 서버에 **데이터를 전송하여 처리(주로 생성)**를 요청할 때 쓰입니다. 예를 들어 폼 입력을 제출하여 회원 가입을 처리하거나 글을 쓰는 동작입니다. POST 요청은 일반적으로 **요청 본문(body)**에 데이터를 담아 보내며, Content-Type으로 폼데이터나 JSON 등을 지정합니다. POST는 멱등성이 없을 수 있고, 같은 요청을 여러 번 보내면 중복 실행(예: 같은 글이 여러 개 작성)될 수 있습니다. 서버의 상태를 변경하는 작업(CREATE)에 주로 매핑됩니다.

**주요 차이점**:
- **표현 방법**: GET은 데이터가 URL에 노출되고 길이 제한이 있는 반면, POST는 데이터가 본문에 담겨 비교적 **대용량**도 전송 가능합니다.
- **캐싱**: GET 요청은 캐시가 가능하여 브라우저나 프록시가 응답을 저장/재사용할 수 있습니다. POST는 기본적으로 캐시되지 않습니다.
- **보안**: 둘 다 평문으로는 안전하지 않지만, GET 파라미터는 URL에 남아 기록(log)되거나 노출되기 쉽고, POST 본문은 비교적 눈에 덜 띕니다. 민감한 데이터는 어느 쪽이든 **HTTPS**로 암호화 전송해야 안전합니다.
- **용도**: REST API 관점에서 GET은 **리소스 조회**, POST는 **리소스 생성/처리**에 대응합니다. (이외에 PUT, DELETE 등이 각각 업데이트, 삭제에 대응됩니다.)

결론적으로 **GET은 가져오기, POST는 보내기** 용도로 구분되며, 이를 통해 HTTP의 설계를 따르는 것이 바람직합니다."
q22,쿠키(Cookie)와 세션(Session)은 무엇이며 어떻게 다른가요?,Network,"쿠키와 세션은 모두 **웹에서 클라이언트를 식별**하고 상태를 유지하기 위한 기술입니다. 하지만 동작 위치와 방식이 다릅니다:
- **쿠키(Cookie)**: 쿠키는 웹 브라우저가 **클라이언트 측에 저장**하는 작은 데이터 조각입니다. 서버가 `Set-Cookie` 헤더로 쿠키를 설정하면, 클라이언트는 이후 해당 도메인 요청마다 쿠키를 `Cookie` 헤더에 담아 보냅니다. 쿠키에는 세션ID나 사용자 선호 설정 등의 정보를 담을 수 있습니다. **만료 시간**(Expires/Max-Age)을 지정해 지속성 쿠키(브라우저 종료 후에도 유지)로 쓰거나, 지정하지 않아 세션 쿠키(브라우저 종료 시 소멸)로 쓸 수 있습니다.
- **세션(Session)**: 세션은 **서버 측에 저장되는 상태 정보**입니다. 일반적으로 사용자가 웹사이트에 접속하면 세션ID를 발급하고, 이를 클라이언트에 쿠키로 전달합니다. 이후 요청마다 세션ID를 받아 서버는 **메모리나 DB에 저장된 세션 데이터**를 참조해 로그인 상태나 장바구니 같은 정보를 추출합니다. 세션 데이터는 서버에 있으므로 클라이언트가 내용에 직접 접근하거나 변경할 수 없습니다.

**차이점 요약**:
- 쿠키는 **클라이언트에 저장**되고, 세션은 **서버에 저장**됩니다.
- 쿠키는 클라이언트가 변조할 수 있으므로 중요한 정보는 담지 않고, 세션은 서버 쪽이라 비교적 안전합니다 (단 세션ID 탈취 시 위험).
- 쿠키만으로도 로그인 상태 등을 유지할 수 있지만, 모든 상태를 쿠키에 넣으면 보안/용량 문제가 있으므로 보통 **""세션ID 쿠키 + 서버 세션""** 방식을 사용합니다.
- 쿠키는 용량이 작고(도메인당 4KB 내외) 개수 제한이 있으며, 세션은 서버 메모리나 DB 용량만큼 저장이 가능합니다. 다만 세션을 많이 쓰면 서버 부하가 늘어날 수 있습니다.

정리하면: **쿠키 = 브라우저에 저장되는 키-값 데이터**, **세션 = 서버가 관리하는 사용자 상태 정보**이며, 두 개념은 함께 사용되어 웹의 상태유지를 구현합니다."
q23,DNS가 무엇이며 어떻게 동작하나요?,Network,"**DNS(Domain Name System)**는 사람이 읽기 쉬운 도메인 이름(예: *www.example.com*)을 컴퓨터가 통신에 사용하는 IP 주소(예: *93.184.216.34*)로 변환해주는 **분산형 네임 서버 시스템**입니다. 일종의 인터넷 전화번호부 역할을 하며, 동작 방식은 다음과 같습니다:

1. 사용자가 브라우저에 `www.example.com`을 입력하면, 브라우저(또는 OS)가 **DNS 해석 요청**(DNS 쿼리)를 보냅니다. 만약 이전에 조회한 적이 있어 **캐시에 IP가 있다면** 바로 그 IP를 사용합니다.
2. 캐시에 없다면 **재귀적 조회** 과정이 시작됩니다. 로컬 DNS 리졸버(일반적으로 ISP나 회사에서 제공하는 DNS 서버)가 **Root DNS 서버**에 `.com` 도메인의 네임서버를 물어봅니다.
3. Root 서버는 `.com` 도메인의 **TLD Name Server** 주소를 알려줍니다. 그러면 리졸버가 `.com`의 TLD 서버에 `example.com`의 네임서버를 요청합니다.
4. `.com` TLD 서버는 **`example.com`을 관리하는 권한 DNS 서버(Authoritative Name Server)**의 주소를 응답합니다.
5. 최종적으로 리졸버가 `example.com`의 권한 DNS 서버에 `www.example.com`의 A 레코드(IPv4 주소)를 요청합니다. 권한 서버는 해당 호스트명의 IP 주소를 찾아 응답합니다. (예: *93.184.216.34*)
6. 이 IP 주소를 리졸버가 브라우저에게 응답으로 전달합니다. 브라우저는 받은 IP로 TCP 연결을 맺고 HTTP 요청을 보냅니다.

위 과정에서 **재귀적 질의**와 **반복적 질의**가 함께 일어납니다 (로컬 리졸버는 재귀 대리자로, Root/TLD/권한 서버들은 자기가 아는 다음 단계 정보만 주는 반복적 응답). 또한 DNS는 **계층 구조**로 관리되어 전세계 네임서버들이 분산 운영되기에 요청이 적절히 분배됩니다. 

DNS는 흔히 UDP 53번 포트를 사용해 질의/응답하며, 한 번 조회한 결과를 **TTL(Time to Live)** 기간 동안 캐시하여 반복 조회를 줄입니다. 또한 부가적으로 CNAME(별칭), MX(메일서버), TXT 등의 다양한 레코드 타입을 관리하여 도메인에 대한 여러 정보를 제공합니다."
q24,REST와 RESTful의 개념을 설명하고 차이는 무엇인가요?,Network,"REST(Representational State Transfer)는 **웹의 자원을 URI로 표현하고, HTTP 프로토콜을 활용하여 상태를 주고받는** 소프트웨어 아키텍처 스타일입니다. REST의 주요 원칙은 **자원의 표현**, **상태 전달**, **무상태성(stateless)**, **캐시 가능성**, **계층화된 구조** 등입니다. 쉽게 말해, **URL로 자원을 식별**하고 **HTTP 메서드로 행위**를 표현하며, 클라이언트-서버 간 요청 각각은 독립적으로 완결된 형태로 설계합니다.

**RESTful**이란 REST의 원칙을 잘 지켜서 만든 서비스를 일컫습니다. 즉 **RESTful API**라 하면, CRUD 기능을 HTTP GET/POST/PUT/DELETE 등에 매핑하고, 경로에 리소스 명사 사용, 적절한 상태 코드 응답, HATEOAS 등의 REST 원칙을 충실히 따른 API를 말합니다. 예를 들어 `GET /users/123` (사용자 조회), `POST /users` (새 사용자 생성), `PUT /users/123` (사용자 123 업데이트)와 같이 일관되게 설계된 API는 RESTful하다고 평가받습니다.

**차이점**: REST는 **개념 및 아키텍처 스타일 그 자체**이고, RESTful은 그 **스타일을 구현한 서비스의 속성**을 말합니다. 따라서 ""REST vs RESTful""이라기보다는 ""RESTful하게 설계했다""처럼 형용사로 쓰입니다. 한편 REST API라고 불리지만 엄밀히는 REST 원칙을 일부만 지킨 경우도 많습니다. 그런 API는 REST API라고 부르되, 완전히 RESTful하지는 않다 할 수 있습니다.

정리하면, **REST = 원리/규칙의 모음**, **RESTful = 그 원리를 잘 따른 상태**입니다. RESTful API는 일관적이고 이해하기 쉽고 확장성이 좋아 많은 웹 서비스에서 채택하고 있습니다."
